address,lat,lng
福井県小浜市小浜白鬚113番地,35.495971,135.741623
福井県福井市中藤新保町14-1-24,36.105474,136.249801
福井県敦賀市谷25-2-4,35.635144,136.085929
福井県坂井市三国町山王3-5-26,36.208881,136.155136
福井県越前市千福町123,35.89316,136.15464
福井県福井市石盛町915-1,36.115968,136.219887
福井県敦賀市白銀町5-18,35.646188,136.073899
福井県小浜市阿納10-12,35.534789,135.785396
福井県越前市国府1-3-1 源ビル1F,-,-
福井県福井市福新町1913,36.049036,136.186615
福井県越前市小松2-21-40,35.909056,136.15584
福井県福井市八ツ島町31字宮島302-1,36.082531,136.204355
福井県福井市渕2-1807,36.041899,136.186749
福井県大飯郡高浜町宮崎63-24-1,35.486229,135.552432
福井県大野市有明町21-18,35.98155,136.503007
福井県吉田郡永平寺町市野々13-38-2,36.067434,136.331598
福井県福井市田原2丁目26-4,36.073432,136.216036
福井県福井市若杉4丁目702,36.057956,136.187225
福井県福井市南四ツ居1-21-11,36.062724,136.247198
福井県鯖江市旭町1-5-3,35.944913,136.187653
福井県坂井市丸岡町上竹田37-26-1,36.157839,136.333634
福井県福井市御幸4丁目10-6,36.054001,136.238974
福井県福井市学園2-11-20,36.069412,136.199376
福井県敦賀市本町1丁目7-27,35.65201,136.073219
福井県福井市品ヶ瀬町5-97,36.006577,136.358163
福井県坂井市三国町安島64-1-68,36.236871,136.127569
福井県勝山市遅羽町比島33-1,36.057212,136.492608
福井県あわら市春宮1-8-13,36.214153,136.234502
福井県大野市有明町19-14,35.984314,136.500992
福井県大野市東中町812,35.978004,136.502292
福井県越前市粟田部町29-36,35.916652,136.240421
福井県鯖江市桜町3-3-3,35.947092,136.18135
福井県大野市友江12-6,35.997117,136.499323
福井県鯖江市三六町1-14-6,35.97104,136.176299
福井県あわら市温泉5-1302 ハイム松月103号,36.227354,136.191677
福井県鯖江市吉谷町23-16,35.969872,136.219286
福井県越前市高瀬2-6-15,35.897854,136.159377
福井県越前市粟田部町29-38-2,35.916732,136.239965
福井県福井市豊島2-3-17,36.056656,136.222765
福井県小浜市小浜酒井1-52,35.49431,135.743826
福井県坂井市三国町北本町3-2-30,36.215785,136.146787
福井県鯖江市持明寺町10-19-3,35.958972,136.14651
福井県小浜市和多田31-9-3,35.425729,135.681929
福井県福井市東森田3-1815,36.117493,136.253733
福井県福井市文京6丁目35-18,36.078674,136.198611
福井県福井市南四ツ居1丁目1-2,36.062264,136.24214
福井県坂井市三国町安島64-1（東尋坊）,36.237658,136.125524
福井県坂井市丸岡町一本田31-10-1,36.147058,136.265309
福井県鯖江市幸町2-4-3 三好マンション202,-,-
福井県大野市日吉町13-4,35.982241,136.494496
福井県吉田郡永平寺町松岡上合月36-50,36.100343,136.296255
福井市問屋町3-201,36.053406,136.251313
福井県勝山市本町1丁目4-27,36.060994,136.497635
福井県三方上中郡若狭町三宅92-2-15,35.463096,135.856405
福井県大野市日吉町19-10,35.982119,136.495435
福井県越前市小松2丁目23-9,35.908453,136.156914
福井県福井市南四ツ居1-9-21,36.062298,136.245724
福井県敦賀市本町1丁目2-2 OKビル2F,-,-
福井県越前市稲寄町24-1-27,35.920406,136.188252
福井県越前市桂町5-10,35.905367,136.165131
福井県越前市村国3-17-5 YOU上の島1F,35.910361,136.177983
福井県勝山市本町2-5-2,36.059164,136.498239
福井県福井市経田1-1414,36.089349,136.220864
福井県大野市南六呂師169-136,36.020317,136.575879
福井県勝山市芳野町2-1-64,36.066467,136.500866
福井県福井市春山2-1-3 伊東ビル1F,36.067287,136.215161
福井県坂井市丸岡町山竹田70-4,36.166883,136.332204
福井県勝山市本町4丁目7-21,36.056988,136.49746
福井県あわら市二面5-208,36.222915,136.196768
福井県越前市粟田部町26-6,35.915928,136.237554
福井県福井市文京6-22-7,36.076596,136.21145
福井県福井市高木中央2丁目2901-1,36.091638,136.236288
福井県大飯郡おおい町成海1-8,35.481281,135.632235
福井県鯖江市柳町3丁目2-9,35.946341,136.191356
福井県大飯郡高浜町宮崎86-20-9,35.487894,135.547216
福井県福井市大願寺2-6-28,36.082954,136.230155
福井県福井市問屋町4丁目701番地,36.052341,136.254153
福井県吉田郡永平寺町東古市9-35-2,36.096721,136.32687
福井県福井市二の宮4-1-1 高橋ビル１F,36.083152,136.215308
福井県小浜市小浜竜田78,35.493666,135.741605
福井県越前市松森町15-4-23,35.880094,136.161022
福井県大飯郡高浜町和田133-9-2,35.49666,135.58208
福井県勝山市本町3丁目3-4,36.059164,136.498239
福井県吉田郡永平寺町松岡御公領503-2 医大前Ｋコーポ1F,-,-
福井県福井市西開発1-2404,36.076612,136.237832
福井県坂井市丸岡町新九頭竜1-242,36.117446,136.263704
福井県福井市日之出2-7-16,36.06191,136.226919
福井県鯖江市下河端町4-6-1,35.966373,136.188167
福井県福井市船橋黒竜1丁目206,-,-
福井県小浜市生守6-33-1 松山ビル2F,35.483265,135.754042
福井県敦賀市御名53-108-1,35.621013,136.049188
福井県勝山市本町2-2-27,36.059164,136.498239
福井県勝山市沢町1-4-21,36.064187,136.501974
福井県吉田郡永平寺町東古市16-42-1,36.098786,136.323946
福井県吉田郡永平寺松岡上合月2-66-1,36.103589,136.296797
福井県敦賀市本町1-2-12 越路ビル1F,35.651444,136.07361
福井県敦賀市本町1丁目14-27 アスナビル1Fの1号,35.652567,136.071869
福井県越前市北府2丁目15-13 石田ビル1Ｆ,-,-
福井県勝山市滝波町3丁目206,36.073506,136.49109
福井県鯖江市有定町2-4-28-2,35.944645,136.176213
福井県福井市足羽1-14-21,36.061472,136.207894
福井県勝山市本町2-6-21,36.059164,136.498239
福井県敦賀市余座13-1-1,35.650415,136.085463
福井県福井市二の宮3-1-11,36.083563,136.220221
福井県坂井市坂井町蔵垣内34-14-1,36.170923,136.221819
福井県越前市府中1-12-26,35.902406,136.169931
福井県大飯郡おおい町名田庄納田終109-6-1,35.395062,135.584691
福井県小浜市大手町5-20 七福タウン,35.496103,135.744943
福井県小浜市岡津44,35.481522,135.656088
福井県鯖江市丸山町1丁目2-4,35.978884,136.179585
福井県福井市四ツ井2-3-6,36.067898,136.235758
福井県福井市明里町11-10,36.06173,136.199258
福井県吉田郡永平寺町松岡兼定島11-50-2,36.108192,136.279665
福井県越前市桂町5-11,35.90542,136.165114
福井県越前市元町6-12,35.900363,136.165699
福井県鯖江市糺町25-12-2,35.973188,136.173654
福井県鯖江市水落町3丁目2-17,35.967952,136.183397
福井県敦賀市元町18-32,35.655712,136.071421
福井県大野市中狭3丁目1102,35.992644,136.501206
福井県勝山市滝波町4丁目1102,36.070907,136.487031
福井県南条郡南越前町牧谷29-8,35.832348,136.200703
福井県福井市今市町40-1-1 ハーモニーホール敷地内,36.014784,136.207328
福井県敦賀市金山89-3-6 三谷ビル101,-,-
福井県敦賀市若葉町2丁目407 Fビル2F,35.631645,136.053633
福井県福井市高木中央2-4109,36.08879,136.236518
福井県坂井市丸岡町石城戸町1-11,36.150161,136.271181
福井県吉田郡永平寺町吉波22-104,36.094361,136.358894
福井県福井市花月2-13-17,36.070565,136.209107
福井県大野市中保22-1-1,35.98886,136.509691
福井県福井市高木中央3-701,36.089716,136.24002
福井県福井市順化1-17-21 旭ビル1F,36.066378,136.215766
福井県三方上中郡若狭町三宅93-4-1,35.462987,135.858554
福井県鯖江市丸山町2-5-10,35.983383,136.181596
福井県大野市茜町205,35.971348,136.485735
福井県大野市南新在家26-101,36.012325,136.512929
福井県大野市弥生町7-20,35.980765,136.49637
福井県大野市錦町8-4,35.988603,136.491215
福井県敦賀市神楽町2-6-15,35.65356,136.067443
福井県大野市弥生町7-20 サミットビルPART2 2F,-,-
福井県福井市順化2-27-4,36.066706,136.212491
福井県丹生郡越前町乙坂39-1 ホームセンターヤマキシ朝日店内,35.990699,136.14868
福井県小浜市大手町5-8,35.49564,135.745103
福井県敦賀市蓬莱町14-9,35.657229,136.067199
福井県小浜市阿納12-65,35.534945,135.785112
福井県三方上中郡若狭町常神1-34,35.636954,135.820021
福井県大飯郡高浜町和田136-5-1,35.494772,135.582135
福井県大野市鍬掛17-17-1 VIO内,35.974078,136.479111
福井県勝山市郡町2-3-25,36.071648,136.502678
福井県福井市二の宮1-12-6,36.087765,136.227965
福井県小浜市福谷9-3,35.523537,135.751543
福井県大飯郡高浜町青戸3-1-84,35.48961,135.587834
福井県大野市蕨生136-6-1,35.972359,136.547674
福井県福井市文京2-17-34,36.079739,136.221188
福井県敦賀市木崎5-19-2,35.637404,136.048983
福井県敦賀市白銀町1-20,35.646023,136.075641
福井県大飯郡高浜町畑11-6-1,35.48832,135.536266
福井県福井市花月5-1-37 サンピア花月1F,36.070917,136.204315
福井県小浜市小浜竜田6,35.494032,135.742745
福井県大飯郡高浜町畑11,35.488603,135.535523
福井県越前市小松2-3-22,35.905857,136.157307
福井県丹生郡越前町玉川19-20,35.968548,135.968672
福井県丹生郡越前町織田42-甲6,35.959125,136.058645
福井県福井市若杉4-911,36.056102,136.185988
福井県敦賀市本町1-1-26,35.65386,136.074356
福井県鯖江市二丁掛町1-6-35,35.951451,136.159153
福井県大飯郡高浜町宮崎21-2,35.487945,135.547622
福井県福井市乾徳2-5-6,36.073064,136.210016
福井県福井市二の宮4-26-14,36.08557,136.213934
福井県吉田郡永平寺町松岡神明1-150,36.093789,136.301777
福井県鯖江市桜町2-7-1 嚮陽会館内,35.947564,136.179277
福井県敦賀市昭和町1-7-2,35.643622,136.062115
福井県敦賀市本町1-10-30,35.653445,136.072632
福井県敦賀市昭和町2-10-2,35.642234,136.061718
福井県福井市花堂南2-10-27,36.035735,136.208275
福井県大飯郡高浜町宮崎75 ホテルウェーブ1F,35.488596,135.548681
福井県敦賀市清水町1-18,35.65371,136.075846
福井県勝山市本町1-6-29,36.061419,136.496537
福井県敦賀市金山72-3,35.626268,136.033452
福井県坂井市春江町西長田47-24-4,36.158056,136.202643
福井県鯖江市水落町8-6,35.9606,136.175091
福井県福井市中央1-1-1 JR福井駅構内,36.062029,136.223132
福井県大飯郡高浜町日引25-7,35.540795,135.473147
福井県敦賀市本町1-5-8,35.651705,136.074523
福井県敦賀市本町1-9-15 UPビル2F,-,-
福井県福井市みのり4-14-8,36.048415,136.205464
福井県小浜市西小川9-7,35.54694,135.77226
福井県小浜市駅前町9-15 五番街ビル7F,-,-
福井県小浜市阿納7-48,35.535437,135.784927
福井県福井市足羽1-8-43,36.057796,136.208514
福井県福井市西方1-10-6,36.053046,136.235348
福井県福井市二の宮1-6-20,36.085912,136.228789
福井県小浜市大手町3-1 小林ビル1F,-,-
福井県福井市日光2-25-7 吉川総業ビル,36.071137,136.199869
福井県福井市つくも1-5-28,36.061863,136.211484
福井県福井市西木田1-17-16,36.055117,136.215147
福井県小浜市小浜広峰59,35.495136,135.7442
福井県敦賀市和久野7-21,35.626694,136.059134
福井県福井市成和1-3109,36.052544,136.242753
福井県大飯郡高浜町田ノ浦1-1 高浜発電所協力会社B棟1F,35.521594,135.51094
福井県大飯郡高浜町事代1-57,35.491951,135.552137
福井県敦賀市栄新町3-14,35.658592,136.076349
福井県福井市文京5-13-38 ハイシティ文京1F,36.077012,136.206934
福井県敦賀市呉竹町2-9-15,35.64901,136.057662
福井県福井市月見1-12-26,36.045283,136.215435
福井県大飯郡高浜町紫水ケ丘1-1-80,35.48735,135.567604
福井県越前市本多1-10-3,35.905923,136.16363
福井県小浜市小浜白鳥27-3,35.493277,135.737312
福井県福井市花堂南1-8-5,36.033849,136.215232
福井県越前市押田1-2-27,35.907346,136.185295
福井県鯖江市吉江町512,35.984783,136.174375
福井県敦賀市本町1-7-35,35.651973,136.073443
福井県小浜市小浜香取107,35.492283,135.734666
福井県福井市大宮1-7-2,36.081735,136.224487
福井県福井市文京2-2-15,36.075467,136.217622
福井県福井市幾久町8-3,36.081724,136.226433
福井県吉田郡永平寺町東古市13-26,36.098396,136.325901
福井県小浜市宇久6-9,35.546198,135.753487
福井県丹生郡越前町厨7-30-1,35.931168,135.998292
福井県あわら市二面48-14,36.229469,136.194118
福井県大飯郡高浜町薗部61-5,35.489034,135.557888
福井県勝山市荒土町松田30-20,36.079342,136.475184
福井県鯖江市下河端町16字下町16-1,35.968667,136.19055
福井県福井市若杉4-710,36.057377,136.18728
福井県敦賀市鞠山95-4 ターミナル2F,35.67861,136.072382
福井県坂井市三国町山王2-9-39,36.209474,136.153216
福井県越前市新町2-17-2,35.906165,136.153914
福井県越前市東千福町17-7,35.888907,136.158998
福井県鯖江市有定町1-1010,35.947189,136.176552
福井県坂井市丸岡町朝陽2-204-1,36.157173,136.26408
福井県福井市花堂中2-27-8,36.036036,136.213378
福井県吉田郡永平寺町荒谷24-7-1,36.065014,136.34016
福井県坂井市春江町藤鷲塚39-14-1 堀川ビル201,-,-
福井県あわら市二面1-906,36.226048,136.197562
福井県福井市羽水3-104,36.038203,136.229587
福井県あわら市大溝2-31-1,36.209144,136.225947
福井県南条郡南越前町東大道12-16-6,35.838735,136.191025
福井県坂井市春江町随応寺114,36.133071,136.220161
福井県鯖江市有定町2-3-2,35.945291,136.17607
福井県勝山市旭町2-755,36.052003,136.513199
福井県吉田郡永平寺町松岡平成191-8,36.109921,136.281901
福井県福井市羽水2-717,36.039655,136.230656
福井県福井市春山2-1-7,36.067336,136.214828
福井県南条郡南越前町湯尾19-23-3,35.801932,136.192726
福井県福井市三万谷町67-34,36.017404,136.320725
福井県越前市文京1-6-32,35.891399,136.160358
福井県敦賀市松葉町33-3-2,35.652139,136.045388
福井県福井市大手3-12-20 ホテルフジタ2F,36.064477,136.217883
福井県鯖江市小泉町26-7,35.97086,136.160671
福井県南条郡南越前町今庄83-3-1,35.771405,136.199979
福井県福井市二の宮4-26-24,36.085709,136.21463
福井県三方上中郡若狭町遊子11-10,35.603146,135.854956
福井県大飯郡おおい町野尻21-28-1,35.459238,135.615168
福井県坂井市三国町運動公園2-1201,36.228211,136.150137
福井県大飯郡高浜町宮崎75-6-5,35.48832,135.548507
福井県福井市二の宮4-4-4,36.083062,136.210745
福井県小浜市駅前町7-3,35.492537,135.745774
福井県福井市両橋屋町23-40,36.143462,136.087457
福井県福井市板垣1-525 サンパーラ板垣ビル,36.049813,136.229125
福井県吉田郡永平寺町志比24-6,36.055559,136.352506
福井県福井市東郷二ケ町27-12,36.016033,136.272654
福井県小浜市阿納12-73,35.534746,135.785075
福井県鯖江市幸町2-5-28,35.977554,136.18196
福井県三方上中郡若狭町常神1-59,35.637177,135.82028
福井県福井市御幸3-1109,36.055908,136.235801
福井県鯖江市神明町2-8-4 三六温泉 神明苑内,35.972329,136.183138
福井県坂井市三国町緑ヶ丘4-1-46,36.220713,136.153141
福井県坂井市三国町宿3-7-25,36.223316,136.136006
福井県福井市大宮5-6-18,36.080754,136.202027
福井県敦賀市本町1-13-3,35.652332,136.071877
福井県小浜市生守44-3,35.47998,135.757411
福井県鯖江市水落町1-14-13,35.959075,136.175975
福井県敦賀市木崎20向河原1-1,35.642861,136.048589
福井県あわら市吉崎1-101-1,36.288339,136.250701
福井県越前市幸町5-8,35.904041,136.165798
福井県あわら市自由ヶ丘2-4-20,36.216735,136.236474
福井県敦賀市本町1-9-18,35.653646,136.073489
福井県福井市二の宮5-18-24,36.087845,136.208025
福井県南条郡南越前町湯尾96-19,35.791384,136.202634
福井県敦賀市若葉町2-1407,35.63314,136.0501
福井県敦賀市衣掛町502,35.630268,136.073908
福井県越前市国府2-5-2,35.906449,136.166252
福井県福井市西谷2-2703,36.039537,136.201406
福井県福井市経田2-301-2 フェルティビル1F 102,36.088133,136.218046
福井県敦賀市津内町1-14-7,35.65175,136.068859
福井県敦賀市蓬莱町14-16,35.657178,136.066958
福井県勝山市鹿谷町保田98-7-2,36.071753,136.465109
福井県三方郡美浜町日向61-1-155,35.600794,135.894115
福井県福井市高木中央1-205,36.092852,136.232026
福井県福井市文京4-2-3,36.07421,136.211476
福井県あわら市温泉5-303,36.22618,136.191775
福井県鯖江市有定町3-501,35.948449,136.175909
福井県越前市神明町1-41,35.899669,136.168378
福井県鯖江市吉江町15-72-6,35.988872,136.173902
福井県福井市高木中央1-3102,36.088527,136.233404
福井県敦賀市呉竹町2-13-20,35.647183,136.05652
福井県福井市宝永1-14-22,36.069289,136.228955
福井県坂井市春江町針原21-49-7 Kテナントビル,36.121686,136.201154
福井県坂井市丸岡町一本田五字北尻64,-,-
福井県福井市日之出1-13-1,36.064524,136.227411
福井県敦賀市白銀町1-22,35.645921,136.075519
福井県敦賀市白銀町7-18,35.647277,136.072911
福井県小浜市大手町5-3,35.495652,135.74464
福井県福井市経田2-101,36.088168,136.220302
福井県大飯郡高浜町畑11-15-4,35.488603,135.535523
福井県敦賀市本町1-4-13 カワセビル1F,-,-
福井県福井市菅谷1-1-22 福井アカデミアホテル1F,36.071299,136.195717
福井県福井市二の宮3-5-1,36.083657,136.215947
福井県大飯郡高浜町宮崎第77-1-8 若狭高浜駅内,35.486411,135.547623
福井県敦賀市松島130-170-12,35.654651,136.052745
福井県福井市越前市天王町2-6,35.900906,136.16782
福井県敦賀市白銀町1-10,35.645895,136.076499
福井県勝山市元町1-14-21,36.058337,136.502217
福井県丹生郡越前町厨26-13-1,35.925242,135.998565
福井県越前市桂町3-15,35.90557,136.164434
福井県福井市光陽2-1808,36.066022,136.199282
福井県福井市文京1-35-11,36.078951,136.225081
福井県越前市蓬莱町6-16 アークビル1F,-,-
福井県福井市石盛町523,36.115908,136.221693
福井県敦賀市三島32-4-12,35.649024,136.064667
福井県福井市末広町15-8-5,35.99034,136.20049
福井県鯖江市有定町3-2-9,35.948194,136.176531
福井県敦賀市神楽2-3-21,35.65351,136.069381
福井県大野市陽明町2-209,35.9907,136.497398
福井県越前市高瀬1-18-9,35.896445,136.159865
福井県福井市御幸1-1-9,36.059699,136.229936
福井県あわら市温泉3-608,36.224576,136.192196
福井県越前市五分市町5-18-1,35.891119,136.231349
福井県丹生郡越前町梅浦58-11,35.954058,135.982551
福井県敦賀市本町1-2-40,35.653444,136.073918
福井県越前市押田1-4-7,35.907402,136.186347
福井県越前市日野美1-3-23,35.899071,136.155149
福井県坂井市春江町江留上緑8-6,36.124456,136.222371
福井県福井市成和1-909,36.057737,136.24225
福井県越前市北府3-3-27,35.910083,136.165072
福井県福井市学園3-6-1 福井工業大学2号館B1,36.068982,136.195913
福井県福井市順化2-20-9 中村ビル2F,36.065948,136.214575
福井県敦賀市元町10-4,35.656125,136.073293
福井県敦賀市本町1-5-8 シルクライトコート4H,-,-
福井県丹生郡越前町小曽原7-7-1,35.932542,136.060586
福井県小浜市駅前町2-1 Ｎビル1F,-,-
福井県敦賀市白銀町11-5 アル・プラザ敦賀店6F,35.648405,136.07155
福井県越前市姫川2-3-39,35.896571,136.171547
福井県三方上中郡若狭町能登野34-39,35.515221,135.905733
福井県越前市京町1-1-2,35.90307,136.165283
福井県福井市西谷3-1302,36.039526,136.197753
福井県福井市渕4-2005,36.047244,136.180405
福井県福井市豊島2-3-3,36.057552,136.222579
福井県福井市田原1-1-3,36.070855,136.217728
福井県福井市花堂南2-12-1,36.035156,136.209891
福井県福井市順化1-7-8 エドモンド片町4F,36.064429,136.214932
福井県坂井市三国町三国東5-1-36,36.209867,136.159741
福井県福井市文京5-14-3,36.076801,136.206423
福井県鯖江市下河端町6-15-5,35.964182,136.188847
福井県越前市押田1-3-25,35.907499,136.185706
福井県今立郡池田町稲荷34-24-1,35.89,136.343371
福井県越前市蓬莱町3-23,35.902596,136.166147
福井県越前市北府町3-3-2,-,-
福井県坂井市三国町神明2-6-27,36.217196,136.145117
福井県今立郡池田町稲荷10-36-1,35.885567,136.34332
福井県越前市若竹町11-24,35.893337,136.166508
福井県今立郡池田町板垣51-13-3,35.882811,136.3293
福井県坂井市春江町西太郎丸5-6-1,36.132582,136.205655
福井県今立郡池田町野尻11-3 わくラボ内,35.919861,136.352176
福井県鯖江市水落町1-14-9,35.959257,136.176202
福井県小浜市駅前町6-2,35.492505,135.745232
福井県勝山市元町1-11-17,36.059682,136.504118
福井県勝山市沢町1-6-9,36.064397,136.500015
福井県福井市志比口2-4-1,36.07069,136.235227
福井県敦賀市清水町1-18-9,35.653566,136.075418
福井県越前市平出2-4-11,35.909474,136.158771
福井県福井市勝見3-3-14,36.055313,136.230405
福井県三方上中郡若狭町常神5-2-1,35.635558,135.828402
福井県三方上中郡若狭町世久見39-11-1,35.561336,135.836381
福井県坂井市三国町神明2-1-2,36.217133,136.145898
福井県勝山市長山町1-5-50,36.068456,136.506463
福井県福井市順化2-20-13 友邦ビル3F,36.06601,136.214902
福井県越前市村国3-17-5 You上の島ビル1-E,-,-
福井県敦賀市清水町1-20-17-1 Himeビル1F,-,-
福井県福井市日光2-8-13,36.072849,136.202082
福井県勝山市沢町1-7-22,36.063926,136.499665
福井県鯖江市三六町2-502,35.973187,136.178949
福井県越前市葛岡町13-8-1,35.902001,136.19731
福井県小浜市大手町9-2 末広ビル1F,-,-
福井県福井市若杉3-1705,36.053891,136.188644
福井県越前市国高2-42-7,35.90847,136.189244
福井県福井市花堂東2-414,36.041599,136.222081
福井県福井市下馬3-418,36.038119,136.231548
福井県坂井市丸岡町霞町3-1-3 一筆啓上茶屋内,36.152832,136.273471
福井県福井市米松1-15-22,36.066966,136.241904
福井県あわら市温泉4-305,36.224751,136.193691
福井県小浜市小浜白鬚111-1 小浜市まちの駅,35.495007,135.741647
福井県鯖江市三六町1-14-7,35.970865,136.17622
福井県鯖江市河和田町24-13,35.946833,136.267999
福井県福井市大願寺1-4-17,36.082336,136.23195
福井県福井市西谷2-2307-1,36.040006,136.202408
福井県福井市春日3-916-1,36.050777,136.226568
福井県鯖江市小黒町3-901,35.95636,136.173755
福井県越前市桂町4-9,35.905567,136.164826
福井県福井市順化2-20-17 セレクトシティ片町3F,36.065928,136.215085
福井県越前市桂町4-11,35.905548,136.16496
福井県敦賀市清水町1-21-18 三宅ビル2F,-,-
福井県丹生郡越前町玉川41-2-1,35.970283,135.966754
福井県丹生郡越前町玉川39-22,35.969006,135.968559
福井県丹生郡越前町米ノ71-49-17,35.888225,135.995088
福井県福井市北四ツ居2-1-5,36.066053,136.242398
福井県三方郡美浜町日向13-72,35.604395,135.895645
福井県福井市二の宮3-23-32,36.085753,136.217645
福井県越前市府中1-13-7 越前市役所1F,35.903891,136.168804
福井県敦賀市清水町1-22-20,35.652001,136.074849
福井県福井市文京6-14-28,36.075399,136.197745
福井県鯖江市本町2-1-25,35.945533,136.186042
福井県越前市国府1-10-25,35.906071,136.167035
福井県福井市御幸3-9-7,36.057283,136.235645
福井県福井市茱崎町13-23-19,36.042775,136.012141
福井県勝山市元町2-13-32,36.05748,136.503783
福井県あわら市温泉1-210,36.224243,136.193155
福井県福井市上東郷町22-7,36.012903,136.261111
福井県勝山市滝波町2-304-1,36.073054,136.493581
福井県越前市北府2-15-15,35.916376,136.16698
福井県福井市福1-1609,36.046909,136.188608
福井県越前市葛岡町13-8-4,35.901978,136.197114
福井県敦賀市本町1-10-4,35.653314,136.0728
福井県鯖江市住吉1-1-20,35.943676,136.182218
福井県敦賀市清水町1-18-9 神原ビル2F,35.653526,136.075613
福井県大野市春日3-19-9,35.97287,136.498745
福井県越前市村国1-14-2,35.902043,136.176038
福井県越前市北府2-15-13,35.916183,136.166937
福井県三方郡美浜町郷市13-2-1,35.604233,135.937369
福井県敦賀市呉竹町2-5-25,35.646278,136.056489
福井県敦賀市清水町1-19-11,35.653031,136.075231
福井県三方上中郡若狭町熊川12-16-1,35.441483,135.906312
福井県福井市月見3-2-28,36.047784,136.208162
福井県坂井市三国町浜地先 浜地海水浴場内,36.249736,136.161457
福井県福井市春山1-7-12 エレガント春山1F,36.070055,136.217502
福井県福井市開発4-407-1,36.084659,136.238136
福井県越前市北府2-15-15 北府ビル,35.916389,136.166977
福井県越前市京町1-1-20,35.90182,136.16511
福井県鯖江市本町2-1-22,35.945955,136.186148
福井県福井市上野町10-23,36.140446,136.14483
福井県南条郡南越前町河野2-16,35.826245,136.067934
福井県南条郡南越前町河野19-6,35.822907,136.072664
福井県南条郡南越前町甲楽城12-35,35.837108,136.05278
福井県南条郡南越前町糠106-1-3,35.853895,136.034865
福井県南条郡南越前町糠12-31,35.849181,136.040897
福井県南条郡南越前町糠222-29,35.863361,136.023174
福井県丹生郡越前町午房ケ平19鎌岩34,-,-
福井県南条郡南越前町糠長島106-1-6,35.854057,136.034554
福井県南条郡南越前町糠106-1-26,35.854758,136.033967
福井県南条郡南越前町甲楽城7-33-2,35.84169,136.047322
福井県丹生郡越前町米ノ62-52-2,35.883633,135.999558
福井県福井市米松1-9-7 パークサイド吉川101,36.064488,136.239755
福井県勝山市元町3-6-23,36.053809,136.505733
福井県勝山市郡町1-264,36.069887,136.495084
福井県小浜市小浜酒井1-12,35.494175,135.743543
福井県敦賀市白銀町7-7,35.646759,136.073862
福井県あわら市温泉3-803,36.223472,136.191123
福井県越前市横市町5-6,35.91171,136.191293
福井県敦賀市呉羽町2,35.640657,136.055427
福井県小浜市駅前町2-4 Ｎビル2F,-,-
福井県勝山市芳野町1-4-9,36.065387,136.502016
福井県鯖江市神中町2-9-24,35.970232,136.191789
福井県敦賀市古田刈28-1-1,35.633752,136.062431
福井県小浜市遠敷8-702-4,35.482664,135.776945
福井県敦賀市櫛川93-304,35.648855,136.045038
福井県福井市二の宮2-201-1,36.085476,136.223576
福井県福井市米松1-1604,36.064331,136.239602
福井県福井市宝永4-8-1,36.068643,136.219317
福井県丹生郡越前町米ノ71-49-37,35.88837,135.9951
福井県丹生郡越前町厨17-51-2,35.97517,136.129239
福井県小浜市和久里11石塔前22,35.487886,135.759557
福井県敦賀市木崎12,35.640553,136.048759
福井県福井市江守中1-1810,36.036362,136.194236
福井県福井市文京5-15-29,36.076249,136.203656
福井県敦賀市白銀町13-39,35.647534,136.071635
福井県福井市若杉2-1540,36.055983,136.189508
福井県鯖江市糺町33-1-9,35.97407,136.176122
福井県丹生郡越前町梅浦114-92-1,35.957235,135.977677
福井県福井市二の宮2-8-16,36.08506,136.224475
福井県越前市新町3-3-13,35.901152,136.153153
福井県今立郡池田町土合皿尾4-5-9,35.865044,136.361457
福井県福井市下馬3-1504,36.041315,136.234162
福井県坂井市丸岡町猪爪1-314,36.143503,136.275948
福井県鯖江市河和田町17-3-1,35.951742,136.270972
福井県福井市石盛2-2005,36.117037,136.232786
福井県福井市照手2-1-11,36.065423,136.209076
福井県福井市照手1-11-12 コーポ南部1F,36.066825,136.210268
福井県越前市北府3-27 八田ビル1F,-,-
福井県鯖江市神中町2-57,35.973011,136.191977
福井県敦賀市神楽町1-1-11,35.6543,136.07225
福井県越前市上太田町29-7-1,35.906308,136.149704
福井県大飯郡高浜町和田118-30-1 カミヤビル1F,35.491664,135.578071
福井県丹生郡越前町厨71-355-1,35.922155,135.997871
福井県敦賀市相生町21-3,35.656487,136.066372
福井県鯖江市西袋町40-1-2 うるしの里会館内,35.953087,136.274222
福井県大飯郡高浜町安土2-1-2,35.494106,135.58267
福井県敦賀市本町1-14-27,35.652608,136.071877
福井県越前市吾妻町5-13,35.899877,136.168606
福井県大野市弥生町7-20 サミットビルPART2,-,-
福井県坂井市丸岡町猪爪3-201,36.146264,136.273687
福井県福井市順化2-20-14 ワコーKプラザビル1F,-,-
福井県越前市沢町240,35.897104,136.148462
福井県丹生郡越前町小樟3-81,35.942796,135.988567
福井県勝山市郡町1-2-52,36.069429,136.497072
福井県越前市沢町142-1,35.896094,136.151872
福井県福井市加茂河原1-5-12,36.05951,136.196357
福井県鯖江市北野町16-1,35.968345,136.170646
福井県三方上中郡若狭町井崎59-20-2,35.509935,135.901207
福井県越前市宮谷町63-60,35.886286,136.222498
福井県福井市順化2-12-19 プラチナビル4F 402,36.06469,136.214692
福井県越前市桂町4-10,35.905501,136.164877
